0.0007949,NaN
0.0022157,Inf
0.0036505,Inf
0.0042254,Inf
0.0049408,Inf
0.004367,Inf
0.0042393,Inf
0.0047998,Inf
0.0048041,Inf
0.0048041,Inf
0.0048041,Inf
0.0048041,Inf
0.0048041,Inf
0.0042302,Inf
0.0037519,Inf
0.00072033,Inf
0.00071953,Inf
