Longitude	Latitude	Elevation, m	Distance (km)
-157.53723	21.274303	-479.66586	20.38805
-157.5366	21.274303	-482.2338	20.454031
-157.53596	21.274303	-486.0393	20.520012
-157.53532	21.274303	-491.23407	20.585993
-157.53468	21.274303	-496.29306	20.651974
-157.53406	21.274303	-501.30325	20.717955
-157.53342	21.274303	-506.6504	20.783936
-157.53278	21.274303	-511.40735	20.849916
-157.53215	21.274303	-514.9655	20.915897
-157.53151	21.274303	-517.2024	20.981878
-157.53087	21.274303	-518.4544	21.04786
-157.53023	21.274303	-519.3918	21.11384
-157.5296	21.274303	-521.0033	21.179821
-157.52896	21.274303	-524.71045	21.245802
-157.52832	21.274303	-528.12164	21.311783
-157.52768	21.274303	-530.265	21.377764
-157.52705	21.274303	-531.22424	21.443745
-157.52641	21.274303	-531.74536	21.509726
-157.52577	21.274303	-533.4634	21.575706
-157.52515	21.274303	-535.3542	21.641687
-157.5245	21.274303	-536.7273	21.707668
-157.52386	21.274303	-538.5923	21.77365
-157.52322	21.274303	-541.3527	21.83963
-157.5226	21.274303	-544.9452	21.905611
-157.52196	21.274303	-550.3603	21.971592
-157.52132	21.274303	-559.5535	22.037573
-157.52068	21.274303	-568.9354	22.103554
-157.52005	21.274303	-576.5195	22.169535
-157.51941	21.274303	-584.22906	22.235516
-157.51877	21.274303	-591.95197	22.301497
-157.51813	21.274303	-599.50665	22.367477
-157.5175	21.274303	-605.5201	22.433458
-157.51686	21.274303	-609.09753	22.49944
-157.51622	21.274303	-605.16437	22.56542
-157.5156	21.274303	-592.9552	22.631401
-157.51495	21.274303	-580.8892	22.697382
-157.51431	21.274303	-571.2592	22.763363
-157.51367	21.274303	-566.779	22.829344
-157.51305	21.274303	-566.0098	22.895325
-157.5124	21.274303	-568.2341	22.961306
-157.51176	21.274303	-572.5281	23.027287
-157.51112	21.274303	-577.58344	23.093267
-157.5105	21.274303	-580.64606	23.159248
-157.50986	21.274303	-582.3106	23.22523
-157.50922	21.274303	-583.1462	23.29121
-157.50858	21.274303	-583.95874	23.357191
-157.50795	21.274303	-585.02466	23.423172
-157.50731	21.274303	-588.68384	23.489153
-157.50667	21.274303	-589.86127	23.555134
-157.50604	21.274303	-591.5002	23.621115
-157.5054	21.274303	-593.1006	23.687096
-157.50476	21.274303	-593.1702	23.753077
-157.50412	21.274303	-587.7972	23.819057
-157.5035	21.274303	-581.3298	23.885038
-157.50285	21.274303	-577.42456	23.95102
-157.50221	21.274303	-577.134	24.017
-157.50157	21.274303	-576.31854	24.082981
-157.50095	21.274303	-575.25116	24.148962
-157.5003	21.274303	-574.6386	24.214943
-157.49966	21.274303	-574.1176	24.280924
-157.49904	21.274303	-573.46356	24.346905
-157.4984	21.274303	-573.3084	24.412886
-157.49776	21.274303	-575.06665	24.478867
