223.92,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
223.92,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
223.92,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.11,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.12,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.12,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.12,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.12,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.15,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.15,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.16,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.22,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.23,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.23,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.23,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.23,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.24,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.24,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.24,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.24,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.29,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.29,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.29,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.29,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.3,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.3,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.3,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.3,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.3,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.3,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.31,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.31,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.31,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.31,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.31,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.31,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.31,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.32,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.32,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.32,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.33,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.33,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.35,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.35,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.35,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.35,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.35,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.35,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.36,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.36,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.36,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.36,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.36,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.36,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.36,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.36,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.36,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.36,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.37,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.37,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.37,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.37,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.37,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.38,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.38,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.38,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.38,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.38,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.38,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.39,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.39,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.39,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.39,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.39,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.39,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.39,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.39,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.39,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.4,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.4,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.4,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.4,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.4,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.4,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.4,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.41,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.41,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.41,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.41,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.42,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.42,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.42,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.42,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.42,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.43,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.43,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.43,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.44,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.44,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.45,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.45,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.46,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.46,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.46,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.46,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.47,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.47,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.47,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.47,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.48,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.48,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.48,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.48,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.49,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.49,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.49,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.49,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.5,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.5,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.5,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.5,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.51,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.51,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.52,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.52,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.52,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.52,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.53,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.53,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.53,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.53,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.54,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.58,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.58,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.59,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.64,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.65,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.66,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.68,1.1032e+05,37960,102,0,223,762,-157.36,20.989,180
224.69,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.7,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.72,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.72,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.72,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.72,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.73,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.73,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.73,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.74,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.74,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.75,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.76,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.76,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.76,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.76,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.76,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.77,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.77,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.77,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.77,1.1031e+05,37961,100,0,224,763,-157.35,21.003,180
224.9,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.91,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.91,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.93,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.96,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.96,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.97,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
224.99,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.01,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.03,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.03,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.05,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.05,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.05,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.07,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.08,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.09,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.09,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.1,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.1,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.11,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.12,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.12,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.12,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.13,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.13,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.14,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.14,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.15,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.15,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.15,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.15,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.16,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.16,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.17,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.18,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.18,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.18,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.18,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.18,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.19,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.19,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.19,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.2,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.2,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.2,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.22,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.23,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.24,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.24,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.25,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.26,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.27,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.27,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.29,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.29,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.3,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.3,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.3,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.31,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.31,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.32,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.32,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.32,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.32,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.33,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.33,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.33,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.34,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.34,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.34,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.36,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.36,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.37,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.37,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.37,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.37,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.38,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.38,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.38,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.38,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.39,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.39,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.39,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.4,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.4,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.4,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.4,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.41,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.41,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.41,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.41,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.42,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.42,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.42,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.42,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.42,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.43,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.43,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.43,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.44,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.44,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.45,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.45,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.45,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.45,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.45,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.46,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.46,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.46,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.46,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.46,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.47,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.47,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.47,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.47,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.48,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.48,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.49,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.49,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.49,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.49,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.5,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.5,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.5,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.5,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.5,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.51,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.51,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.51,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.51,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.51,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.53,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.53,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.54,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.54,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.54,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.55,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.55,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.55,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.56,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.56,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.56,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.56,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.57,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.57,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.57,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.58,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.58,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.58,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.58,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.59,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.59,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.59,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.6,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.6,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.6,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.6,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.61,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.61,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.61,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.61,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.61,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.61,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.62,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.63,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.63,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.65,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.65,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.66,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.66,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.66,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.68,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.68,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.69,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.69,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.69,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.69,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.7,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.7,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.71,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.72,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.72,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.72,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.73,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.73,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.74,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.74,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.74,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.74,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.75,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.76,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.76,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.76,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.76,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.77,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.77,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.77,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.78,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.78,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
225.79,1.1031e+05,37960,100,0,223,762,-157.35,21.003,180
